policy/dLoss,policy/Entropy,Evaluation/MinReturn,PolicyExecTime,Extras/EpisodeRewardMean,Evaluation/StdReturn,Evaluation/AverageReturn,policy/Perplexity,policy/KL,Evaluation/CompletionRate,TotalEnvSteps,policy/KLBefore,EnvExecTime,Evaluation/Iteration,Evaluation/AverageDiscountedReturn,policy/LossAfter,Evaluation/NumTrajs,Evaluation/MaxReturn,policy/LossBefore,LinearFeatureBaseline/ExplainedVariance,ProcessExecTime
0.04082926149248145,2.263520855206275,-71.81467660140463,0.22831344604492188,-57.096762890356004,5.541053823820187,-56.97057465812822,9.616889303927106,0.006469222,0.0,27324,0.0,0.28472328186035156,26,-56.970574658128214,-0.04082924500107765,92,-44.97171423429614,1.6491403798113424e-08,0.9708252561384497,0.031183958053588867
0.03136584817950894,2.22289267076334,-354.7036847684656,0.22090506553649902,-58.492984854035186,31.591375092893156,-58.54564703278505,9.234003201230218,0.00657903,0.0,28336,0.0,0.2876269817352295,27,-58.54564703278505,-0.03136584535241127,92,-42.8457204290052,2.82709766707967e-09,0.5824669186147347,0.0312962532043457
0.014789511493808583,2.2013947860054346,-2051.8944400126384,0.2315845489501953,-76.79803968232468,207.30588257356982,-78.6511180627501,9.037610244801895,0.005164663,0.0,29348,0.0,0.2838261127471924,28,-78.6511180627501,-0.01478950772434473,92,-41.88434315193929,3.7694638521657e-09,0.007557682480625827,0.031138896942138672
0.021588599758421534,2.1911616268836465,-162.18138722273872,0.22606301307678223,-58.85300545872511,12.769019213929635,-57.759285225027504,8.945598529284464,0.0065370277,0.0,30360,0.0,0.28658509254455566,29,-57.759285225027504,-0.021588601171970367,92,-45.088061678437064,-1.413548833539835e-09,-3.2048087356785926,0.03149104118347168
0.03669188402799284,2.17470963670331,-84.40795198785864,0.23265671730041504,-56.03726553020033,6.239651601910067,-55.7070584080837,8.79962966172137,0.006577527,0.0,31372,0.0,0.28698229789733887,30,-55.7070584080837,-0.03669188544154167,92,-38.681558570793335,-1.413548833539835e-09,0.8748257731795658,0.03126716613769531
0.034290657095287,2.161672237833498,-71.4152634960769,0.22826218605041504,-54.45578154839197,6.138165827736199,-54.55751397495639,8.685649993571484,0.009783534,0.0,32384,0.0,0.28579092025756836,31,-54.55751397495641,-0.03429064154624939,92,-39.69219219484627,1.5549037613027394e-08,0.9521957198272771,0.03141069412231445
0.014720971412632622,2.12612951225914,-781.3597037730293,0.22824811935424805,-62.50080161029438,76.72625488724121,-63.27866637850989,8.382360121558827,0.0068092784,0.0,33396,0.0,0.2841336727142334,32,-63.27866637850989,-0.014720955863595009,92,-38.89248019032655,1.5549037613027394e-08,0.06176275098266215,0.031168222427368164
0.015760921066987343,2.117001017091774,-67.6026376566754,0.22887539863586426,-54.330740951882156,5.2888298822478035,-54.762912300496694,8.306189976034506,0.0064305984,0.0,34408,0.0,0.28627681732177734,33,-54.762912300496694,-0.015760930255055428,92,-41.75406982581686,-9.188068084142742e-09,0.1689560235226506,0.031409263610839844
0.03387697743391804,2.1378670794219365,-72.55249105902809,0.22313737869262695,-54.57346813977528,5.657527828194938,-54.46898774373083,8.481328323186359,0.0066691954,0.0,35420,0.0,0.286773681640625,34,-54.46898774373083,-0.03387697413563728,92,-37.97059350089011,3.298280759622685e-09,0.9604423413664445,0.03139090538024902
0.03460098554199842,2.1394827017199853,-74.97524172289468,0.2317647933959961,-53.300362668524315,5.713565230458276,-53.10660225996635,8.495042021437715,0.0064682732,0.0,36432,0.0,0.2888031005859375,35,-53.10660225996635,-0.03460099920630455,92,-45.3346126986965,-1.3664306131033754e-08,0.9552723463829103,0.03159379959106445
0.0280580546913054,2.1320718757719863,-73.1587033440808,0.22604942321777344,-52.75918468340323,5.802903923648672,-52.954711630498366,8.432319443711027,0.00666044,0.0,37444,0.0,0.28539037704467773,36,-52.954711630498366,-0.028058068826794624,92,-37.26520600786481,-1.413548922357677e-08,0.9618642468721045,0.03121161460876465
0.025224170570258053,2.103994738914279,-97.03653503269206,0.23420095443725586,-52.80553649747933,7.635109529414071,-52.872124403208346,8.198856873767912,0.0072335377,0.0,38456,0.0,0.28640246391296387,37,-52.872124403208346,-0.025224177166819572,92,-39.866691033945045,-6.59656151924537e-09,0.8898030003744296,0.031355857849121094
0.026249627461251812,2.1202691722764326,-4058.571369133617,0.21292567253112793,-91.12218742862687,415.5365806819523,-94.89273588734677,8.333380300768535,0.0068953387,0.0,39468,0.0,0.28702783584594727,38,-94.89273588734677,-0.026249637827277184,92,-39.391417369272304,-1.036602537141107e-08,0.005213262795264684,0.03131365776062012
0.03487011813834723,2.1012360945991846,-1478.966557745964,0.22809195518493652,-108.50172664230371,148.42482994174617,-70.03894729758815,8.176270312331338,0.009851642,0.0,40480,0.0,0.2864952087402344,39,-70.03894729758815,-0.03487011790275574,92,-39.568577005622,2.3559149076035624e-10,-2.3825912227034833,0.0314333438873291
0.03520833904092946,2.0926779042119565,-2066.5938822415246,0.22675681114196777,-97.03063227847551,296.43214846794757,-101.00229860080495,8.106594807725378,0.006434623,0.0,41492,0.0,0.285003662109375,40,-101.00229860080492,-0.03520834445953369,92,-39.454536966581145,-5.418604231977042e-09,-0.15458055921797897,0.03125572204589844
0.024753046115279176,2.117256496263587,-130.14139551948534,0.2295970916748047,-53.24038837775326,10.036528871820174,-53.56394955543944,8.308312305664469,0.009696523,0.0,42504,0.0,0.2841353416442871,41,-53.56394955543943,-0.024753015488386154,92,-41.67299232743049,3.0626893021690194e-08,-42.8555304743127,0.031069278717041016
0.021926494462511492,2.0639993418817935,-80.58967353889776,0.2267141342163086,-53.480190842131776,6.5042881345716035,-52.71790172236726,7.877411356822767,0.007100475,0.0,43516,0.0,0.28521728515625,42,-52.71790172236726,-0.021926501765847206,92,-37.53307699902903,-7.303335713970682e-09,0.9374677127512967,0.03124523162841797
0.022647262429413395,1.9985392574265068,-113.86396887477107,0.20870447158813477,-52.3010456504558,10.346310437111654,-52.331706839623465,7.378270469540865,0.006856159,0.0,44528,0.0,0.28687238693237305,43,-52.33170683962345,-0.022647272795438766,92,-38.62935901861641,-1.036602537141107e-08,0.7351054615349585,0.031410932540893555
0.01987384753706678,1.9628786833389946,-88.9905993895373,0.22386932373046875,-52.45732894534185,6.742519435332328,-52.47445708045766,7.1197932233582115,0.008910116,0.0,45540,0.0,0.2889397144317627,44,-52.47445708045766,-0.019873863086104393,92,-36.41097084652423,-1.5549037613027394e-08,0.873181972015084,0.031879425048828125
0.027069369419349343,1.948698262452137,-70.0793109302367,0.23437738418579102,-51.71473251588728,6.024587818202847,-51.48857697303977,7.019544026598378,0.008619811,0.0,46552,0.0,0.285076379776001,45,-51.48857697303977,-0.02706936188042164,92,-39.026820907150494,7.5389277043314e-09,0.9519283964830115,0.03118443489074707
0.01191623803787678,1.9113272565155632,-2060.2946843589025,0.22023272514343262,-80.14392615324377,217.01474557553618,-82.38149603631638,6.762057830425663,0.0064497027,0.0,47564,0.0,0.28710412979125977,46,-82.38149603631638,-0.011916224844753742,92,-41.423689527296716,1.319312303849074e-08,0.010224581310756875,0.03129744529724121
0.020115831565008957,1.9088178189846838,-70.15728117952776,0.21888494491577148,-51.79832351152943,6.1439035092237555,-51.92744268307689,6.7451101421961575,0.0066206064,0.0,48576,0.0,0.2878856658935547,47,-51.92744268307688,-0.020115837454795837,92,-40.987079322506226,-5.889786880430847e-09,-20.544589844118118,0.03154468536376953
0.018134259990611135,1.8984507685122283,-2067.873446397818,0.22641444206237793,-71.49642094461213,209.1446667646725,-73.67357679056616,6.6755444634120495,0.0068599116,0.0,49588,0.0,0.28539323806762695,48,-73.67357679056614,-0.01813426800072193,92,-38.519497843889454,-8.010110796874415e-09,0.010116423535650565,0.03126859664916992
0.01936664517689124,1.8906064240828804,-70.69515479601723,0.21666765213012695,-50.95167731292332,6.516887230531013,-50.67985563585823,6.62338404300777,0.0065277885,0.0,50600,0.0,0.28546810150146484,49,-50.679855635858225,-0.01936665177345276,92,-39.89021144330617,-6.59656151924537e-09,-47.39245015937911,0.03122115135192871
0.02340369375621343,1.906558432597888,-74.22244410569937,0.228104829788208,-50.821964509058354,6.567022889301768,-50.762058111610806,6.729887535514325,0.00971858,0.0,51612,0.0,0.2900383472442627,50,-50.762058111610806,-0.023403707891702652,92,-36.69613312378699,-1.413548922357677e-08,0.9529850064778751,0.031702280044555664
0.017914401683882808,1.8838843545423667,-258.0556635376788,0.22971487045288086,-53.27394052796167,22.621364648834163,-52.98431247213529,6.579010502977313,0.006473039,0.0,52624,0.0,0.28580760955810547,51,-52.98431247213527,-0.017914414405822754,92,-35.85833004292683,-1.2721939945947724e-08,0.47714063066200063,0.03127312660217285
0.016214699200961746,1.8922466534399704,-288.8589629777869,0.21333026885986328,-52.68925869536457,25.62105224816132,-52.989556707053,6.6342568264500565,0.009594468,0.0,53636,0.0,0.2853102684020996,52,-52.98955670705299,-0.016214683651924133,92,-36.29740218286061,1.5549037613027394e-08,0.5649650360547214,0.0312654972076416
0.0170195591691219,1.9180487229418848,-2062.914250021646,0.2286975383758545,-92.09947599516069,293.22786207855074,-95.40547129981007,6.8076618664122215,0.009859958,0.0,54648,0.0,0.2838168144226074,53,-95.40547129981006,-0.01701955869793892,92,-39.634115669347,4.711829815207125e-10,0.010816590051779817,0.031119823455810547
0.013425791014000765,1.9232973845108696,-91.1761576712395,0.22603559494018555,-72.58481505507945,7.8024749475785375,-52.754784623625966,6.843486914157087,0.0068322443,0.0,55660,0.0,0.28677845001220703,54,-52.754784623625966,-0.013425764627754688,92,-39.68129905086497,2.638624607698148e-08,-34.8335431211128,0.03135251998901367
0.02315114418655817,1.9016038495090168,-80.67347592998047,0.23117733001708984,-50.4983673939038,6.969125179721033,-50.17166222449868,6.696626214571244,0.0066315616,0.0,56672,0.0,0.28537726402282715,55,-50.17166222449869,-0.023151161149144173,92,-40.615361030507884,-1.696258600247802e-08,0.9358538945305224,0.031128883361816406
0.02105135383018153,1.871522926059165,-70.20051125893625,0.22066760063171387,-50.36803347898171,6.6271760335180705,-50.2214157175024,6.498185122938996,0.006536301,0.0,57684,0.0,0.2862582206726074,56,-50.2214157175024,-0.021051349118351936,92,-35.846675130309265,4.71182959316252e-09,0.9531843905124079,0.03135538101196289
0.023190695527397054,1.7837125152467268,-126.44107194068496,0.2261066436767578,-50.75538313045496,10.166762846712603,-50.92036929514721,5.951912016495552,0.0065686004,0.0,58696,0.0,0.28603696823120117,57,-50.920369295147204,-0.02319071814417839,92,-38.51027643785344,-2.261678133663736e-08,0.8549824824620523,0.031445980072021484
0.01826985350445476,1.739183267585845,-85.46475723647903,0.23265957832336426,-50.88405221770623,6.855933106801864,-50.75831243690358,5.692692117318602,0.0068167103,0.0,59708,0.0,0.28444719314575195,58,-50.75831243690358,-0.018269827589392662,92,-39.84376861781358,2.5915062096260044e-08,0.9154115070859603,0.031107664108276367
0.022641992284787804,1.7419739975759634,-2055.5399150740363,0.2246694564819336,-69.25931068461028,208.11787171017406,-70.96140790449631,5.708601072408814,0.007317809,0.0,60720,0.0,0.2835986614227295,59,-70.96140790449631,-0.0226419847458601,92,-36.26579869839171,7.5389277043314e-09,0.011033509066686764,0.031050443649291992
0.02828318901772331,1.7227003979588686,-387.1712165589004,0.21798443794250488,-55.72761867642934,37.088803781042586,-56.33153952462735,5.599629293489965,0.0067375777,0.0,61732,0.0,0.2853550910949707,60,-56.33153952462735,-0.028283191844820976,92,-36.540801345117956,-2.82709766707967e-09,-12.533526703208812,0.03197336196899414
0.021808974893962496,1.717434728569664,-2065.679453360745,0.2250833511352539,-69.46473020189102,209.16142042593484,-71.18109022173711,5.570220992075586,0.0063491478,0.0,62744,0.0,0.28655290603637695,61,-71.18109022173711,-0.02180897630751133,92,-38.32892334789023,-1.413548833539835e-09,0.009484394675365326,0.031202316284179688
0.022234025400264423,1.6738807165575593,-155.58106655115736,0.22942209243774414,-49.78068626005277,12.512928150758066,-50.382139486015326,5.332822867021947,0.009939221,0.0,63756,0.0,0.2866513729095459,62,-50.382139486015326,-0.022234026342630386,92,-36.984688102194475,-9.42365963041425e-10,-19.405705083169313,0.0314326286315918
0.024427015915984285,1.6855927116786067,-67.83151154160164,0.2130296230316162,-50.14604868691007,5.813380925956539,-50.32063117903573,5.3956480483838325,0.009920857,0.0,64768,0.0,0.28841710090637207,63,-50.32063117903574,-0.024427006021142006,92,-39.50488749147566,9.894842278868055e-09,0.9488696121833423,0.03160667419433594
0.013011462397489737,1.6122956407871172,-2040.3077408494075,0.22754669189453125,-71.1629482535879,206.582311575497,-72.71142539958898,5.014309077755633,0.006650392,0.0,65780,0.0,0.28519558906555176,64,-72.71142539958896,-0.013011433184146881,92,-37.51039516833378,2.921334285588273e-08,0.013153318607763254,0.03122878074645996
0.028940354816231917,1.6115513978739502,-88.97439549772515,0.2356557846069336,-70.34265475799785,8.22921990853757,-50.28033571236612,5.010578602122303,0.009621369,0.0,66792,0.0,0.2904837131500244,65,-50.28033571236612,-0.02894032560288906,92,-35.27628584993869,2.921334285588273e-08,-5.313854965639129,0.03187417984008789
0.017344458794346096,1.5385569696841033,-83.53753822852241,0.2258319854736328,-50.66014187107498,8.049797574768172,-50.73615152426148,4.657863980103883,0.0067428583,0.0,67804,0.0,0.28590893745422363,66,-50.73615152426148,-0.01734447292983532,92,-39.00562642426709,-1.413548922357677e-08,0.9009711922713941,0.03129076957702637
0.021614794564164708,1.5042000872344368,-73.00987381171858,0.2224273681640625,-49.6553966502057,6.23708358858199,-49.5453722584846,4.5005521409322515,0.009954725,0.0,68816,0.0,0.2888298034667969,67,-49.5453722584846,-0.0216147992759943,92,-35.707819721975795,-4.71182959316252e-09,0.9296088634471591,0.0315556526184082
0.02231382578611374,1.4459893147464797,-156.5377494113537,0.23010611534118652,-50.86698757926622,12.93359874539176,-51.03146783574734,4.246050746225399,0.0068883784,0.0,69828,0.0,0.28432369232177734,68,-51.03146783574734,-0.02231382578611374,92,-35.45002768927253,-0.0,0.8362070446248173,0.031107425689697266
0.017822677976352397,1.4071439358556694,-75.17471292498189,0.21113324165344238,-48.63282376680443,6.4380053255199945,-48.456630109924255,4.0842737823759485,0.0065266127,0.0,70840,0.0,0.28664159774780273,69,-48.456630109924255,-0.01782267726957798,92,-38.94949636736182,7.067744167699175e-10,0.93427771331828,0.03146052360534668
0.020205533882904803,1.378211221204916,-78.11665331422782,0.2248377799987793,-49.06580049009049,6.554883650909278,-49.047517453515965,3.967797763265992,0.0065761735,0.0,71852,0.0,0.28528928756713867,70,-49.047517453515965,-0.020205529406666756,92,-37.54135541035681,4.476238046891012e-09,0.9388225246665614,0.031205415725708008
0.02118429395815591,1.3579500824095232,-68.63881618491652,0.20849823951721191,-49.26011293276797,6.9343242921458685,-49.72857662182506,3.888214607237109,0.0066161617,0.0,72864,0.0,0.2846822738647461,71,-49.72857662182506,-0.021184299141168594,92,-38.17915027276902,-5.183012685705535e-09,0.940197874655593,0.031248092651367188
0.0178267401919181,1.3460465382210351,-2062.8111742392775,0.2306349277496338,-69.71263779270603,208.84274898627396,-71.68382852964729,3.8422054521195945,0.0063382545,0.0,73876,0.0,0.28510046005249023,72,-71.6838285296473,-0.017826737836003304,92,-37.882571624506156,2.35591479658126e-09,0.011304678218368447,0.03121662139892578
0.020321867388226167,1.355037885221097,-83.40324942258727,0.23546957969665527,-49.37028400286801,7.896020363623536,-49.36510136607307,3.876907831361334,0.0073259203,0.0,74888,0.0,0.28575897216796875,73,-49.365101366073056,-0.020321831107139587,92,-39.02316234607901,3.6281086579492694e-08,-13.994624177272609,0.03111553192138672
0.018729906168438504,1.31930348995646,-66.75505572326715,0.22126507759094238,-47.924969728452844,5.815138650613856,-48.07099969195213,3.740814954479591,0.0068827695,0.0,75900,0.0,0.2868919372558594,74,-48.07099969195213,-0.01872989721596241,92,-36.31751893592393,8.952476093782025e-09,0.9598236220585131,0.03136563301086426
0.024184944490964533,1.3049432204174902,-76.12046679625388,0.2288520336151123,-50.61955513285681,7.053779299734418,-50.647008493092656,3.6874797142021465,0.009456017,0.0,76912,0.0,0.28857994079589844,75,-50.64700849309265,-0.024184951558709145,92,-39.10915471571484,-7.067744611788385e-09,0.9217987642660291,0.031583309173583984
0.019023124062320207,1.2567021667721714,-63.755742357243314,0.22888493537902832,-48.28305067595969,6.120860702663593,-48.23293941694834,3.513814384905948,0.0065971026,0.0,77924,0.0,0.28619885444641113,76,-48.23293941694834,-0.01902312971651554,92,-37.69327081974181,-5.65419533415934e-09,0.9380410667271415,0.031503915786743164
0.025350735173100603,1.2527892825160574,-80.50373717624376,0.22907114028930664,-48.86923207002077,6.904838072003655,-48.93882410783264,3.500092100284172,0.009000883,0.0,78936,0.0,0.2863473892211914,77,-48.93882410783264,-0.025350725278258324,92,-37.458226467672674,9.894842278868055e-09,0.9354787375376256,0.031316280364990234
0.01885791870180098,1.2617969135993083,-90.99430799212865,0.24286365509033203,-48.79797851680769,8.1780731979381,-48.82766223803994,3.5317620602040147,0.008659241,0.0,79948,0.0,0.2853865623474121,78,-48.82766223803994,-0.018857916817069054,92,-37.41411592878508,1.88473192608285e-09,0.8725434784260371,0.03173542022705078
0.02172984961758928,1.277622268133955,-2063.209914296536,0.22689175605773926,-67.73769413461216,209.12091684842116,-69.18471479723804,3.5880980396268187,0.0069549517,0.0,80960,0.0,0.28549838066101074,79,-69.18471479723804,-0.021729860454797745,92,-37.74554251532983,-1.0837208463954084e-08,0.017345838217639353,0.031167030334472656
0.024874702817484717,1.2726288444911067,-70.1609517325638,0.22226452827453613,-49.030879326708416,6.816213405760538,-49.13200710657023,3.5702258049982865,0.0068188673,0.0,81972,0.0,0.2870185375213623,80,-49.13200710657023,-0.024874690920114517,92,-39.841066561734934,1.1897370200131263e-08,-36.06242952997234,0.03130388259887695
0.022246984993163466,1.23086354855021,-83.3448136626983,0.2384331226348877,-47.77076591946581,6.552750049878829,-47.681536129163625,3.4241852100959127,0.0074568614,0.0,82984,0.0,0.2881147861480713,81,-47.681536129163625,-0.022247005254030228,92,-34.488400129814735,-2.0260866762100704e-08,0.9196919953187519,0.03166055679321289
0.017822763739014036,1.2412932022758152,-2061.8800059443965,0.22130870819091797,-68.01148077631409,208.91484076737694,-69.91508559218094,3.4600851627414504,0.006758196,0.0,83996,0.0,0.2843444347381592,82,-69.91508559218094,-0.01782277598977089,92,-37.95312846432337,-1.225075685340471e-08,0.011924219736491937,0.031119585037231445
0.015844128930227797,1.2006203873826582,-66.13553790309467,0.23953008651733398,-47.783590785056475,6.249523395115428,-47.36948806721492,3.3221773204406486,0.009250451,0.0,85008,0.0,0.28873181343078613,83,-47.36948806721492,-0.015844156965613365,92,-35.08262323343575,-2.80353855686144e-08,-23.41463201882398,0.03159475326538086
0.012582209160028057,1.1740815535835598,-2060.6430772524604,0.2069559097290039,-67.79436987623225,208.93675870403763,-69.3299731084322,3.2351702483949767,0.006362464,0.0,86020,0.0,0.2866082191467285,84,-69.3299731084322,-0.012582192197442055,92,-37.030137777956526,1.696258600247802e-08,0.010614874440138866,0.03136086463928223
